session_id,participant__id_in_session,participant__code,page_index,app_name,page_name,epoch_time,seconds_on_page,subsession_pk,auto_submitted
3,6,ttu7o6xm,38,incomplete_mean,Results,1583950951,8,27,False
3,6,ttu7o6xm,43,incomplete_mean,Cutoff,1583950965,14,28,False
3,6,ttu7o6xm,44,incomplete_mean,CutWaitPage,1583950971,6,28,False
3,6,ttu7o6xm,45,incomplete_mean,ResultsWaitPage,1583950973,2,28,False
3,6,ttu7o6xm,46,incomplete_mean,Results,1583950978,5,28,False
3,6,ttu7o6xm,51,incomplete_mean,Cutoff,1583950992,14,29,False
3,6,ttu7o6xm,52,incomplete_mean,CutWaitPage,1583950992,0,29,False
3,6,ttu7o6xm,53,incomplete_mean,ResultsWaitPage,1583951000,8,29,False
3,6,ttu7o6xm,54,incomplete_mean,Results,1583951005,5,29,False
3,6,ttu7o6xm,59,incomplete_mean,Cutoff,1583951012,7,30,False
3,6,ttu7o6xm,60,incomplete_mean,CutWaitPage,1583951016,4,30,False
3,6,ttu7o6xm,61,incomplete_mean,ResultsWaitPage,1583951028,12,30,False
3,6,ttu7o6xm,62,incomplete_mean,Results,1583951041,13,30,False
3,6,ttu7o6xm,67,incomplete_mean,Cutoff,1583951056,15,31,False
3,6,ttu7o6xm,68,incomplete_mean,CutWaitPage,1583951058,2,31,False
3,6,ttu7o6xm,69,incomplete_mean,ResultsWaitPage,1583951064,6,31,False
3,6,ttu7o6xm,70,incomplete_mean,Results,1583951078,14,31,False
3,6,ttu7o6xm,75,incomplete_mean,Cutoff,1583951089,11,32,False
3,6,ttu7o6xm,76,incomplete_mean,CutWaitPage,1583951089,0,32,False
3,6,ttu7o6xm,77,incomplete_mean,ResultsWaitPage,1583951105,16,32,False
3,6,ttu7o6xm,78,incomplete_mean,Results,1583951112,7,32,False
3,6,ttu7o6xm,83,incomplete_mean,Cutoff,1583951124,12,33,False
3,6,ttu7o6xm,84,incomplete_mean,CutWaitPage,1583951133,9,33,False
3,6,ttu7o6xm,85,incomplete_mean,ResultsWaitPage,1583951133,0,33,False
